1,1,0,1,0,1,0,1,2,0,0,2,0,1,2,1,0,1,2,1,2,1,2,1,2,1,1,2,0,1,1,1,2,2,2,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,2,2,2,0,1,1,1,2,1,0,1,2,b3,0,0,2,1,2,0,0,0,1,2,1,1,1,2,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,
a3,a3,a3,a3,a3,a3,a3,a3,b3,b3,b3,a3,a3,b3,a3,b3,b3,b3,a3,b3,b3,a3,a3,a3,b3,b3,a3,b3,a3,b3,b3,b3,b3,b3,b3,b3,a3,a3,b3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,b3,a3,b3,a3,a3,b3,b3,b3,b3,a3,a3,a3,b3,a3,1,2,0,1,1,2,0,2,1,2,2,2,0,2,0,0,0,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,0,
1,1,1,1,1,1,1,1,0,2,0,2,1,1,1,2,0,1,1,1,2,2,1,1,0,1,1,1,0,2,0,1,1,1,2,2,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,0,1,2,2,2,0,2,2,0,2,1,2,1,1,0,2,2,2,1,1,1,2,1,2,2,2,1,1,0,1,
0,1,1,1,1,1,1,1,2,0,1,1,1,1,1,2,0,1,1,2,0,1,1,1,2,2,2,1,2,0,2,2,2,2,2,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,2,1,1,2,2,0,1,0,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,0,0,2,0,1,0,1,1,1,1,1,2,2,1,2,0,1,1,1,2,2,0,0,1,1,1,
1,1,0,1,0,1,1,1,1,1,1,1,0,2,0,1,0,1,1,2,2,2,2,1,0,2,2,2,1,2,1,0,1,1,2,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,2,1,1,2,2,2,2,1,1,0,1,2,0,2,2,2,2,2,1,2,0,2,0,0,2,1,1,2,1,0,2,2,2,1,2,2,2,1,2,1,2,2,0,0,2,1,0,1,2,0,1,1,1,
1,0,1,1,1,1,1,0,1,1,2,2,1,2,2,1,2,2,1,2,2,0,2,1,0,1,0,2,1,2,2,1,1,1,2,1,2,2,2,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,2,1,0,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,0,0,2,2,0,2,2,1,2,2,2,2,2,2,2,2,0,1,2,0,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,
1,1,0,1,0,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,0,0,1,2,0,2,2,2,1,1,1,2,0,2,2,2,2,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,2,0,0,0,2,1,0,2,1,2,2,1,1,1,1,1,1,2,0,2,2,1,2,2,0,0,0,2,2,2,1,0,0,2,1,1,2,1,1,0,1,1,0,1,1,1,2,2,2,0,1,0,0,
0,1,1,1,1,0,1,0,2,2,0,1,2,2,0,2,0,0,0,0,1,2,1,2,2,2,2,0,2,1,1,2,2,2,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,2,1,0,1,2,2,1,2,0,1,2,2,0,0,2,2,1,1,2,2,0,2,2,1,1,2,1,0,0,2,2,1,1,1,0,1,2,2,2,0,2,2,1,2,2,1,2,1,0,1,0,1,1,
1,0,1,1,1,0,1,1,1,1,1,0,1,2,2,1,2,2,2,1,1,2,2,0,2,1,2,1,0,0,1,2,2,2,1,2,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,0,2,1,1,0,1,0,1,2,2,0,2,2,2,2,2,0,0,2,2,1,2,2,1,1,2,1,2,0,0,2,1,2,2,1,2,1,2,1,1,1,1,
1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,2,1,2,2,2,2,1,1,0,2,2,2,2,1,2,0,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,0,2,1,0,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,0,2,0,1,2,2,2,0,1,1,
1,1,1,1,1,1,0,1,0,1,2,0,2,2,0,2,2,1,1,0,1,2,1,2,0,1,2,2,1,1,2,2,2,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,0,2,2,1,0,0,2,2,2,1,1,0,2,2,1,1,0,1,2,2,2,2,1,2,1,2,1,2,0,1,2,2,1,0,2,2,2,2,1,1,2,2,1,1,0,1,1,1,2,1,1,1,
0,1,1,1,0,1,1,1,2,2,1,1,0,2,0,1,0,0,1,0,2,1,1,2,2,1,2,2,2,0,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,2,0,1,0,2,2,0,1,2,1,2,0,1,1,2,1,2,1,0,0,2,2,0,2,0,0,1,1,1,1,1,2,2,2,2,2,0,0,2,1,2,1,0,1,1,1,
0,1,0,1,0,0,1,1,2,2,2,1,0,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,2,1,0,2,2,0,1,2,0,0,2,2,0,2,0,0,1,1,2,2,2,2,2,0,2,2,0,0,1,1,1,2,2,2,1,1,1,2,0,2,1,0,2,1,1,2,1,0,1,0,1,
1,1,1,1,1,0,0,1,2,1,1,2,2,2,0,2,1,0,2,2,0,2,1,1,2,1,2,0,1,0,0,2,2,1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,2,2,0,1,1,2,1,1,1,2,1,1,0,1,1,2,1,2,0,2,1,2,2,2,2,2,1,1,2,2,0,0,2,2,0,2,1,0,0,1,0,0,2,2,1,2,1,2,1,0,1,0,
0,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,0,2,2,0,2,2,1,0,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,1,2,1,2,0,2,1,1,1,1,0,1,2,1,0,2,0,2,2,0,2,2,0,0,0,1,0,0,2,0,1,1,0,0,2,1,2,0,0,2,1,0,2,2,2,1,2,0,1,0,1,
1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,2,2,0,0,2,2,2,2,1,1,2,0,1,2,0,0,2,2,2,2,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,2,1,1,0,2,1,1,0,2,1,1,1,2,1,0,2,2,1,2,1,0,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,0,0,0,1,2,2,1,2,1,2,0,1,0,1,1,1,
1,1,1,1,0,1,1,1,0,2,2,1,0,1,2,1,0,2,1,0,0,1,2,2,0,1,1,1,2,2,2,2,1,2,1,2,0,0,2,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,2,1,0,2,0,0,1,2,0,1,0,0,0,2,2,1,2,2,2,1,2,2,1,0,0,2,0,2,2,2,0,1,2,0,2,0,2,0,2,1,0,1,1,2,1,1,1,1,0,1,
0,0,1,1,1,1,1,1,1,2,2,2,2,1,2,0,2,2,2,2,0,1,2,0,2,2,0,2,1,0,2,1,2,2,2,2,2,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,0,1,1,2,0,1,1,2,0,2,2,1,1,2,1,2,1,1,2,2,2,2,1,0,2,0,1,1,1,1,1,2,1,1,0,2,0,1,2,0,2,1,0,1,1,0,1,
1,1,1,1,1,1,1,1,1,2,2,2,2,0,2,2,2,1,1,2,1,1,2,1,0,2,0,2,0,0,2,0,2,1,1,2,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,2,1,2,1,1,1,2,0,2,0,2,2,2,0,2,0,2,2,1,1,2,2,1,0,1,2,2,2,2,1,2,1,2,2,1,0,0,2,1,2,2,1,1,1,
1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,1,1,1,1,0,2,0,2,2,1,0,2,1,0,2,2,2,1,2,0,1,0,1,2,2,2,2,1,1,1,2,0,0,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,
2,1,0,2,2,2,2,1,2,2,0,1,2,2,1,2,1,2,2,2,1,1,1,0,0,1,2,2,0,2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,0,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,0,1,2,2,2,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,0,1,
2,1,2,2,0,2,1,0,2,0,1,1,0,2,2,2,1,0,0,2,1,1,1,2,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2,1,1,0,2,2,0,1,2,2,2,1,2,1,1,2,0,2,0,1,2,2,2,0,1,2,0,2,1,1,2,1,1,0,1,2,1,2,1,2,2,0,1,2,0,0,1,1,1,
2,2,0,1,2,2,1,1,1,1,2,1,2,2,0,1,1,2,2,2,0,0,1,1,1,1,2,2,2,1,2,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,2,0,0,0,1,0,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,0,0,2,2,0,2,1,2,1,1,2,2,2,1,1,2,1,1,0,1,1,1,1,2,1,0,0,1,
2,1,2,2,1,0,2,2,0,2,0,2,0,2,1,0,1,1,2,1,1,2,0,0,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,2,1,2,2,1,0,1,1,1,2,1,2,2,0,2,1,2,2,2,0,2,2,1,2,1,2,0,2,2,0,2,1,1,0,0,1,0,1,2,0,1,1,2,2,1,0,0,2,2,0,0,1,
2,1,2,0,1,2,0,2,2,2,2,1,0,1,1,1,2,1,0,1,1,1,2,1,1,2,0,2,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,2,1,1,0,0,2,0,2,0,1,1,1,2,2,2,1,0,0,2,2,0,2,0,2,0,1,1,2,1,0,0,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,0,
1,2,0,1,1,1,2,0,2,2,2,2,2,1,2,2,2,1,1,0,2,1,2,1,1,1,2,1,2,1,2,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,0,2,2,2,2,0,1,1,2,2,2,1,2,2,1,2,0,0,2,0,1,2,2,2,2,1,1,1,2,1,1,2,2,0,1,2,1,0,2,2,1,1,1,1,
1,0,1,0,1,2,1,0,2,1,0,0,2,2,1,2,0,1,0,1,2,1,1,1,1,2,1,0,2,1,2,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,2,0,1,0,1,1,2,1,0,2,1,0,1,1,2,0,2,1,1,1,2,2,0,1,2,0,0,1,2,2,2,1,1,0,1,2,2,2,1,0,1,1,1,2,1,0,2,2,1,2,1,1,1,
0,1,2,0,1,1,2,1,1,1,1,2,2,1,0,1,1,0,2,1,1,0,0,1,1,0,1,1,2,2,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2,0,2,2,1,0,1,1,2,0,1,1,1,2,2,0,2,0,2,1,0,2,1,0,1,1,2,2,2,1,1,0,1,
0,0,1,2,1,1,2,0,0,0,2,1,2,1,0,0,1,1,0,1,0,0,2,2,0,0,2,2,1,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,2,2,2,1,2,2,2,2,1,1,2,1,0,1,1,2,2,1,2,2,2,0,0,0,1,2,1,1,2,1,2,1,1,0,
2,2,2,2,2,1,2,1,2,2,1,2,0,2,1,2,2,2,2,2,1,1,1,2,1,0,1,1,1,2,2,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,2,1,0,0,2,1,2,1,1,1,0,2,2,0,1,0,2,1,2,2,2,2,1,2,1,0,2,2,1,2,0,1,1,
